0.084989,0.0808851
0.0843975,0.0856531
0.0786925,0.0853459
0.0669229,0.0679825
0.06559,0.0847519
0.0705104,0.0794012
0.0643524,0.0697657
0.0688199,0.0735309
0.0704875,0.0775982
0.0631597,0.0720879
0.0804822,0.0660181
0.072496,0.0650358
0.0839453,0.0780118
0.0859521,0.0856903
0.0626507,0.0781014
0.0793168,0.0758485
0.0831178,0.065313
0.0655357,0.0863188
0.0849998,0.0760917
0.0824498,0.0805411
0.0655213,0.0699951
0.0806704,0.0861012
0.0721719,0.0808833
0.0647637,0.0645209
0.0840962,0.0864593
0.0654759,0.0726829
0.0799068,0.0827215
0.0764233,0.0693967
0.0746361,0.0855054
0.0791285,0.0722932
0.0680323,0.0777814
0.0791876,0.0683265
0.0648477,0.0799762
0.0761893,0.079177
0.0728064,0.0756221
0.0727814,0.0638306
0.0639978,0.0682947
0.064972,0.0669354
0.0706933,0.0741322
0.0834799,0.0682795
0.0659909,0.0665663
0.0730961,0.0632699
0.0868689,0.0711419
0.0699447,0.0631829
0.0657747,0.0719079
0.067087,0.0751281
0.0868523,0.0775794
0.0788023,0.0826071
0.0871805,0.068895
0.0634042,0.0634722
0.0723811,0.0684708
0.0865641,0.0849926
0.0711247,0.073166
0.0798014,0.0695498
0.0701589,0.076787
0.0821965,0.0786824
0.0769427,0.076167
0.0659951,0.0814797
0.0742313,0.0776921
0.0866513,0.0681255
0.0808989,0.0748907
0.079917,0.0872077
0.0758045,0.0758786
0.0684431,0.0737416
0.0684813,0.0714359
0.0773676,0.0725514
0.0840363,0.0653636
0.0848742,0.0810321
0.0796254,0.0814098
0.0869869,0.0670163
0.0792915,0.0823237
0.0862026,0.0850238
0.0685112,0.0748927
0.0699496,0.082194
0.0685224,0.0859386
0.0864288,0.0865306
0.0650586,0.0822162
0.074944,0.0832444
0.0828083,0.0684953
0.0846705,0.0717156
0.0748267,0.0657518
0.0836686,0.0771992
0.0828799,0.0781394
0.0714065,0.0813796
0.0866157,0.0678868
0.0636035,0.0756736
0.0666388,0.0814159
0.0687711,0.084505
0.0841433,0.0755247
0.0718574,0.0642843
0.0703755,0.0702078
0.0783821,0.0809485
0.063203,0.0671729
0.0718881,0.0687815
0.0862352,0.0771553
0.0829607,0.0663207
0.0689043,0.0824818
0.0806761,0.0668034
0.0742853,0.0828085
0.0867532,0.0690466
0.079484,0.0647031
0.0750594,0.0814767
0.0636556,0.0703023
0.0752531,0.0838493
0.0721117,0.069166
0.0830512,0.0633992
0.0816847,0.0733101
0.078845,0.0733975
0.0870753,0.0761316
0.0663113,0.078039
0.0749899,0.0710567
0.0631436,0.0736577
0.0687325,0.0755743
0.0696235,0.0725391
0.0682356,0.0667407
0.0709974,0.0628965
0.0716075,0.0682483
0.0690653,0.0666093
0.0840294,0.0715439
0.0738454,0.0789157
0.072786,0.0719825
0.0842459,0.0714699
0.0810182,0.0659011
0.0666796,0.0781686
0.0835845,0.0727058
0.0820064,0.083426
0.0666641,0.0813208
0.0760322,0.0798574
0.0789472,0.0636768
0.0666919,0.0779814
0.063168,0.0821948
0.0872717,0.0676961
0.0757188,0.0663931
0.0779689,0.0821939
0.0811856,0.0772487
0.0659708,0.0639279
0.0807857,0.0641964
0.0771924,0.0753332
0.0806904,0.0682513
0.0681481,0.080529
0.0824141,0.0760832
0.0781366,0.0809822
0.0665597,0.0745777
0.085567,0.0825407
0.0822725,0.0747672
0.0730533,0.0676695
0.0740529,0.068875
0.0641632,0.0871873
0.0654341,0.0863002
0.0735243,0.066515
0.0689894,0.0794014
0.0723202,0.0768898
0.08105,0.0717697
0.0665096,0.063883
0.0705107,0.0673835
0.0802462,0.0697328
0.0678227,0.0836206
0.0842908,0.0834009
0.0683837,0.069707
0.084569,0.0641304
0.0819111,0.0804089
0.067988,0.0666894
0.0800932,0.0833381
0.0792476,0.081323
0.0714299,0.0837505
0.0852372,0.0857086
0.0692956,0.065412
0.080569,0.0780932
0.0689166,0.0728579
0.0656628,0.0697462
0.081961,0.0751846
0.0735514,0.0701928
0.0670523,0.0836594
0.0737046,0.0711675
0.0722799,0.0704105
0.0713058,0.0809013
0.0672522,0.0837393
0.0735485,0.0833534
0.074149,0.0778503
0.0789516,0.0777584
0.0841291,0.0653184
0.0774262,0.0781622
0.0730961,0.0833209
0.0860512,0.0667407
0.0720142,0.0772445
0.0859856,0.0669071
0.0862595,0.0763235
0.0781479,0.062628
0.0770335,0.0734789
0.0829357,0.0866753
0.0775074,0.0644276
0.0777398,0.0829875
0.0811128,0.0815993
0.076438,0.0716495
0.0753764,0.0726431
0.0799833,0.0711874
0.0703258,0.0756178
0.0855781,0.064732
0.0847794,0.0684689
0.0790057,0.0867283
0.0783131,0.0812243
0.0696918,0.0775115
0.0855558,0.0796343
0.0643559,0.0807388
0.0864905,0.0852501
0.080879,0.0789954
0.0808084,0.062596
0.0782301,0.082457
0.0712375,0.0661475
0.0684333,0.0648336
0.0637025,0.0691128
0.0706546,0.0628695
0.0736737,0.0773106
0.0823061,0.0707821
0.0637629,0.0810851
0.0706371,0.0816455
0.0680653,0.0830938
0.08457,0.0713811
0.0824277,0.0818948
0.085885,0.0830099
0.0646625,0.0816089
0.0798853,0.0750531
0.0783084,0.0843353
0.0631508,0.0785425
0.0722229,0.0717819
0.0655903,0.0654136
0.0733299,0.0639901
0.0728679,0.073846
0.0714143,0.0760201
0.0868481,0.0734833
0.083125,0.0780452
0.0711074,0.0652108
0.0687969,0.068394
0.0779868,0.0687306
0.072596,0.0771998
0.0794603,0.0813781
0.0750579,0.0808666
0.0838076,0.0683776
0.0857955,0.0769022
0.076208,0.0643421
0.0674771,0.069311
0.0629731,0.0750128
0.0828558,0.06518
0.0789538,0.0731811
0.0870025,0.0679949
0.0653477,0.0799606
0.0829413,0.0714037
0.0689118,0.0730596
0.0799321,0.0746247
0.0778366,0.0730191
0.0694739,0.0627108
0.0703329,0.0689391
0.0668643,0.0861317
0.0832816,0.0640469
0.0709988,0.0697804
0.0852475,0.0627505
0.0822231,0.0648256
0.0674888,0.0810094
0.0800329,0.066406
0.0835214,0.0798052
0.0841489,0.0820091
0.0665677,0.0869737
0.0735673,0.0651852
0.0640777,0.0767251
0.0625229,0.0727835
0.082813,0.0672169
0.06527,0.0680446
0.0727598,0.0651823
0.0720717,0.0849727
0.0741184,0.0847044
0.0720674,0.0633246
0.081426,0.0835994
0.0739353,0.0712286
0.0789948,0.0652937
0.0867405,0.069778
0.0801964,0.0649213
0.0634613,0.0790122
0.0650214,0.0780998
0.0643216,0.0677284
0.0641002,0.0717824
0.075246,0.0753559
0.0652625,0.0796655
0.0873319,0.0862799
0.074216,0.0690253
0.086649,0.0773721
0.082651,0.0657533
0.0829433,0.0791372
0.068626,0.0656866
0.0763877,0.0787759
0.0744601,0.0819596
0.0849153,0.0746752
0.0677028,0.0750029
0.0627446,0.0703398
0.0816986,0.0680277
0.0625735,0.0657507
0.0800009,0.0759745
0.0704986,0.0730558
0.081439,0.0708471
0.0766569,0.082791
0.0666983,0.0660216
0.0625739,0.0769025
0.0842633,0.0633648
0.0653049,0.0813627
0.0869902,0.0697507
0.0689515,0.0745787
0.0658159,0.0681224
0.0807146,0.0784526
0.0807827,0.0735406
0.0855399,0.0829479
0.0671056,0.0867086
0.0843966,0.0669068
0.0640858,0.075315
0.0836069,0.072659
0.0737053,0.0675984
0.0872163,0.0788771
0.0761761,0.0762873
0.0677366,0.0639225
0.0786553,0.083092
0.0674666,0.0728585
0.0837929,0.0685344
0.079881,0.0714881
0.0847986,0.0838172
0.0789193,0.067155
0.073058,0.0778128
0.0675626,0.0830674
0.0657513,0.0772332
0.074126,0.0690499
0.0761987,0.0683912
0.0642789,0.0840405
0.0820354,0.0801147
0.0680069,0.0683391
0.0751788,0.083907
0.0667866,0.0629733
0.0796346,0.0744096
0.0668197,0.0845881
0.0662205,0.0802413
0.0855267,0.068007
0.0829037,0.0805765
0.0768445,0.078941
0.0631804,0.0690091
0.0845999,0.062762
0.0639299,0.0676546
0.0771991,0.0664209
0.0706227,0.0776863
0.0742214,0.0631771
0.0801581,0.0721565
0.079003,0.0799052
0.0710467,0.0704605
0.0730399,0.0866872
0.0814231,0.0737649
0.0659598,0.0683866
0.0659433,0.0713436
0.0772661,0.0669703
0.0684481,0.0631577
0.0707489,0.0691714
0.0756757,0.0802444
0.0631254,0.0651481
0.0695612,0.0766755
0.0782675,0.0736319
0.0848631,0.0872518
0.0628726,0.0692891
0.0768243,0.0677266
0.0689536,0.0833606
0.0717208,0.0659554
0.0793061,0.0735165
0.0787244,0.0714134
0.0712658,0.0811697
0.0804216,0.0767891
0.0660208,0.0641126
0.0741966,0.0858206
0.0719288,0.0798039
0.0662283,0.0850392
0.0732506,0.0786878
0.0721891,0.0642233
0.0626001,0.0872755
0.0698432,0.0783119
0.0665564,0.0744884
0.0775184,0.0628701
0.086069,0.0868664
0.0731887,0.0712091
0.0764648,0.0759088
0.0788499,0.0749458
0.072559,0.0789467
0.0716125,0.0712255
0.0707996,0.0727524
0.0747553,0.0851436
0.0817676,0.0676482
0.0770447,0.072349
0.0847007,0.064563
0.0762725,0.0850879
0.0746309,0.0636703
0.0851492,0.0814143
0.0662559,0.0873555
0.0673146,0.0786477
0.0812738,0.0691988
0.0758249,0.0670986
0.0858696,0.0727528
0.0677737,0.0842679
0.0796748,0.0727288
0.0768444,0.0637267
0.0756994,0.0630001
0.0722883,0.0704145
0.0636868,0.0799322
0.0720793,0.0761335
0.0836171,0.0832832
0.0839,0.0761102
0.0825444,0.0695862
0.0840262,0.0642305
0.0788048,0.06513
0.0730659,0.0820965
0.0711381,0.0863177
0.0778757,0.0642475
0.0733717,0.0753478
0.0730745,0.0651459
0.0685471,0.0703867
0.0864235,0.08682
0.0846811,0.0724217
0.0787319,0.0811013
0.0633343,0.0793945
0.0867506,0.0753578
0.0677772,0.0716692
0.072691,0.0825716
0.0774934,0.0658854
0.0660355,0.0780689
0.0678664,0.0840262
0.0769155,0.0763899
0.0791164,0.0770703
0.0798062,0.0850204
0.0648438,0.0860597
0.0625592,0.0691899
0.087066,0.0819429
0.0867539,0.0738422
0.0698534,0.0739778
0.0691928,0.0658163
0.0656451,0.0649867
0.0841468,0.0672203
0.0797947,0.0704948
0.066107,0.0712333
0.084707,0.085973
0.06409,0.0845088
0.0683203,0.0770388
0.0838528,0.0632331
0.0796524,0.072083
0.0747319,0.0658966
0.0813018,0.072247
0.0690059,0.0723798
0.0792579,0.0824369
0.0791898,0.0777809
0.0667385,0.0870841
0.0684609,0.0735139
0.07489,0.0729614
0.0743086,0.0666968
0.08586,0.0787706
0.0863712,0.0629264
0.0650795,0.064278
0.0750223,0.0683889
0.0732614,0.0647444
0.077725,0.0871599
0.0829235,0.0776709
0.0631438,0.0800008
0.0836484,0.0770209
0.0732469,0.0720979
0.0806256,0.0863375
0.0864752,0.0783575
0.0632563,0.0781243
0.0708334,0.0834162
0.0862996,0.0633786
0.0688903,0.0798897
0.0788989,0.0663643
0.0739363,0.0763778
0.0657678,0.0751756
0.0799477,0.080851
0.0741667,0.080698
0.0702908,0.0706297
0.0769356,0.0677389
0.0751633,0.0772057
0.0712727,0.0635545
0.0755878,0.0794826
0.0764895,0.0630182
0.0673124,0.0811494
0.0635094,0.0776864
0.0754437,0.0691435
0.0849394,0.0865397
0.0735101,0.0825968
0.0677896,0.0861553
0.0733364,0.0724895
0.0803303,0.0700532
0.0739066,0.0673262
0.0768548,0.0733454
0.0646157,0.077771
0.0738661,0.0756888
0.0808097,0.0817469
0.0644483,0.0872085
0.0725529,0.0831964
0.0741059,0.0754335
0.0842786,0.0854195
0.0824911,0.0807274
0.0750467,0.0853032
0.0627675,0.0779184
0.079002,0.0859134
0.0817901,0.08137
0.0672541,0.0703149
0.0650343,0.0667903
0.0658856,0.0820902
0.0625003,0.0779615
0.0865964,0.0786767
0.0756271,0.0781711
0.0832324,0.0661143
0.0663627,0.0793473
0.0872432,0.0651665
0.0712806,0.0748824
0.0839424,0.0796128
0.0680017,0.0809781
0.0822152,0.0850266
0.0823042,0.0772935
0.0670665,0.0633148
0.0644131,0.0751403
0.081115,0.0752646
0.0628987,0.067714
0.0654162,0.0724101
0.0717216,0.0667462
0.0862256,0.0698639
0.0871167,0.0733314
0.0709195,0.0831425
0.0784793,0.0721453
0.082778,0.0734858
0.0743558,0.0693319
0.0633794,0.0843005
0.0807616,0.0664377
0.0664059,0.0820213
0.07885,0.0753515
0.0823695,0.064069
0.0632052,0.0643044
0.0801486,0.0662024
0.0640224,0.0662636
0.0829674,0.0859137
0.0820958,0.0819016
0.0640434,0.0650771
0.0780703,0.0677595
0.0861951,0.0701984
0.0870532,0.0676871
0.0767139,0.0801092
0.0862587,0.0719195
0.0676173,0.080675
0.0697542,0.081217
0.0668277,0.0789806
0.0816074,0.0644901
0.0683369,0.0669945
0.0631925,0.06347
0.0720215,0.0806638
0.0866184,0.0702843
0.0857521,0.0703293
0.0766479,0.0727976
0.0725368,0.0743254
0.0773093,0.0871436
0.0681214,0.0853609
0.0871753,0.0630212
0.0802014,0.0671642
0.0715127,0.0772336
0.0658048,0.0794565
0.0827481,0.0853771
0.0848848,0.0761516
0.0771991,0.0668036
0.0758984,0.0821766
0.0777722,0.0655198
0.0733748,0.0741212
0.063685,0.0861777
0.0699408,0.0768079
0.0758863,0.0693137
0.071521,0.0756859
0.0685201,0.0820286
0.082279,0.0705296
0.0661212,0.0831142
0.062889,0.0873755
0.085238,0.0685595
0.0697617,0.0656151
0.0787454,0.0738203
0.0828915,0.0738631
0.0794749,0.0828246
0.0797934,0.0698565
0.0656829,0.0818998
0.071351,0.0845882
0.0687382,0.0666562
0.0817188,0.0862939
0.0862962,0.0703594
0.0827609,0.0826581
0.0808116,0.0702494
0.0752929,0.0711565
0.0683631,0.0730692
0.0852086,0.0709341
0.0764853,0.0769536
0.0654542,0.0674243
0.0814022,0.073135
0.0657845,0.0829377
0.0873045,0.0846218
0.0756241,0.0701754
0.0704312,0.084326
0.0645298,0.0850935
0.0632123,0.0757846
0.0652923,0.0649145
0.082176,0.0818328
0.0754033,0.0852534
0.0686712,0.0746602
0.0694018,0.0637627
0.0816143,0.075408
0.0754494,0.0790306
0.0837509,0.0833345
0.0849542,0.0769138
0.0796539,0.0709751
0.0808465,0.0810786
0.0839331,0.0797761
0.0815427,0.0801823
0.0838741,0.0759871
0.0647876,0.0776452
0.0847043,0.0786047
0.0760892,0.0775659
0.085157,0.0778623
0.0659539,0.0710193
0.0714981,0.0628212
0.0675957,0.064639
0.065424,0.0871276
0.0763842,0.0771775
0.0694486,0.0870153
0.0828298,0.0860093
0.0734282,0.0759866
0.0717777,0.0847029
0.0821548,0.0692886
0.0680414,0.0816536
0.0693438,0.0706288
0.085918,0.0698688
0.0730836,0.0657687
0.075924,0.0816265
0.0685595,0.0752754
0.0630006,0.0818218
0.0709107,0.0679542
0.0678589,0.087236
0.077108,0.0653679
0.0719032,0.0643973
0.0687943,0.0739997
0.0789876,0.069438
0.0796292,0.0713508
0.0663219,0.0780355
0.0655941,0.0642359
0.083799,0.0717041
0.0755416,0.0801977
0.0719987,0.0790581
0.0791623,0.074075
0.0870216,0.0848686
0.0678957,0.071082
0.0667846,0.0853513
0.067854,0.0730263
0.0743624,0.0667919
0.0676439,0.0662834
0.0711632,0.0818462
0.0690352,0.0660295
0.0800158,0.082792
0.0734263,0.0862288
0.0772277,0.0641476
0.0859738,0.0865745
0.075632,0.0689152
0.0697375,0.0755392
0.0698246,0.0707995
0.0729874,0.0797153
0.0811972,0.073635
0.0693354,0.0770725
0.0717163,0.0704822
0.078942,0.0759171
0.076842,0.0765399
0.0850006,0.0676299
0.0649622,0.0864998
0.0695779,0.0789774
0.0763309,0.0710116
0.0710059,0.0818505
0.0654666,0.0670039
0.0692884,0.0840119
0.0839386,0.0843631
0.0723569,0.0741981
0.0708184,0.076533
0.0738482,0.0761482
0.0642828,0.083494
0.0858147,0.0752307
0.0701896,0.0694913
0.0720106,0.0660824
0.0705151,0.0858992
0.0668677,0.0626505
0.0633494,0.0854093
0.0671451,0.0874138
0.0833375,0.0626928
0.0670299,0.0824357
0.073761,0.0726589
0.063796,0.0777371
0.0772954,0.0664183
0.0670601,0.0870044
0.0860733,0.0645183
0.084691,0.066325
0.0861326,0.0714194
0.0821579,0.0690816
0.0635479,0.0637335
0.0631045,0.0635372
0.0751059,0.0780222
0.0816563,0.0627553
0.0668964,0.0819578
0.0868421,0.06783
0.080427,0.0703662
0.0659548,0.0707992
0.0717687,0.083952
0.0774734,0.0700266
0.0866422,0.0637445
0.0857531,0.0800684
0.0776149,0.0654147
0.0829697,0.071226
0.062806,0.0826103
0.0844626,0.0830974
0.0770692,0.0711514
0.0650573,0.0681183
0.0784988,0.0651601
0.0678163,0.0754948
0.0784045,0.0770565
0.0682572,0.0717395
0.0712093,0.0863767
0.0874733,0.0722882
0.0815245,0.0681529
0.0789411,0.0775121
0.079694,0.0692464
0.0632196,0.078222
0.0677947,0.0651059
0.0769693,0.065116
0.0781593,0.0628849
0.0823962,0.06395
0.0853823,0.0751756
0.0736414,0.0843425
0.0813689,0.067273
0.0776596,0.0850277
0.0851956,0.066419
0.0649986,0.0632151
0.077131,0.0811578
0.0833384,0.0871947
0.0666232,0.0761087
0.0630541,0.0626487
0.0701147,0.0797335
0.0680073,0.0728433
0.0795689,0.0775524
0.083932,0.0684979
0.0642753,0.0799925
0.0859912,0.0642072
0.069819,0.0650423
0.0774198,0.0695196
0.0655038,0.0646333
0.080861,0.0700605
0.0690155,0.0675256
0.0787079,0.0834931
0.0679748,0.0840085
0.0823817,0.0867936
0.0847127,0.0805208
0.0870912,0.0673926
0.0792196,0.0759156
0.0846283,0.076797
0.0745606,0.0763799
0.0785841,0.070345
0.0721489,0.0667268
0.0650401,0.0703873
0.0632171,0.0788036
0.0870955,0.0754561
0.0706499,0.0731542
0.0824463,0.0725023
0.0678919,0.0634605
0.0737886,0.0628082
0.0716959,0.0723041
0.0704784,0.0862799
0.0765397,0.0638363
0.0849159,0.0721899
0.0791427,0.0859878
0.0729621,0.0728861
0.0676149,0.0701321
0.0789617,0.0736046
0.065996,0.075556
0.0839741,0.0790397
0.0687937,0.0862663
0.0866278,0.0811357
0.0822456,0.0737189
0.0841541,0.0707171
0.0843847,0.0843712
0.0781566,0.0730558
0.0660616,0.084054
0.0668479,0.0638053
0.0693509,0.0750814
0.0629767,0.086621
0.0673116,0.0682998
0.0661048,0.0635857
0.0805491,0.06447
0.0846255,0.0805858
0.0629466,0.0730679
0.0721521,0.0696368
0.0718029,0.080584
0.0748315,0.0809936
0.0809012,0.076812
0.0756523,0.0784557
0.0673504,0.0764449
0.0752916,0.0724785
0.0777344,0.083325
0.0860277,0.0709896
0.0742587,0.0836066
0.0689322,0.0805356
0.0856581,0.0843732
0.0772875,0.0684636
0.0858802,0.0817235
0.0755782,0.0641299
0.0846824,0.074765
0.0853261,0.0706755
0.0808093,0.0750682
0.0666922,0.0725623
0.0822007,0.086911
0.0815462,0.0772466
0.0826202,0.0783495
0.071147,0.0865447
0.0856033,0.0750499
0.0862525,0.0746007
0.0640679,0.0790336
0.0806104,0.0826135
0.066657,0.0697443
0.0753536,0.0826018
0.0873469,0.06307
0.063516,0.0731364
0.0686008,0.0741274
0.0829734,0.0627772
0.0874668,0.0653139
0.0841386,0.0735169
0.0676576,0.0720947
0.0818074,0.0807418
0.0746979,0.0647054
0.0841242,0.081921
0.0861567,0.0655278
0.0803403,0.0746491
0.0746548,0.0641472
0.0741359,0.0812423
0.0759749,0.0700305
0.071381,0.0658582
0.0798869,0.0838765
0.0828053,0.0835931
0.0662298,0.0628205
0.0822777,0.0834597
0.0634897,0.0630065
0.0640107,0.0677237
0.0870394,0.0874916
0.0870349,0.081527
0.0641385,0.0631512
0.0682463,0.0794328
0.0637614,0.0772087
0.0824106,0.0731543
0.0779949,0.0631921
0.0777483,0.0728735
0.0635395,0.0859332
0.0688763,0.0680742
0.0845695,0.087438
0.0714197,0.0848775
0.0749536,0.0737957
0.0713873,0.0862051
0.0748729,0.0655179
0.0815507,0.0709584
0.079967,0.0860383
0.0720955,0.0727259
0.068141,0.066785
0.0732587,0.0792747
0.0833166,0.0637919
0.0672858,0.0872377
0.0735797,0.0776313
0.0707483,0.0846893
0.0687104,0.0751839
0.0744349,0.0718305
0.0654845,0.0682939
0.0655363,0.0762037
0.085524,0.0647953
0.0720837,0.0870701
0.0702823,0.0701141
0.0839675,0.0717357
0.0660978,0.0722231
0.0695865,0.0650635
0.0660261,0.0739609
0.0794482,0.0731322
0.0629277,0.0705139
0.0819921,0.0730205
0.0830896,0.0646331
0.0856599,0.0873483
0.0628237,0.0776288
0.0773724,0.0852002
0.0800294,0.0797393
0.0638923,0.0658145
0.0777676,0.0653113
0.0836964,0.0666963
0.0648602,0.078302
0.0820482,0.0759884
0.0706085,0.0639872
0.0637655,0.0791812
0.0706148,0.0695175
0.0836579,0.0704293
0.0832122,0.0811495
0.0774056,0.0794433
0.0670169,0.0783869
0.0835629,0.0838081
0.0658173,0.081383
0.0753012,0.0722314
0.0827723,0.0801558
0.080356,0.0873105
0.0704526,0.080966
0.0758895,0.0795217
0.0732612,0.0840197
0.0828013,0.0791527
0.0753524,0.0744269
0.0793899,0.0712523
0.0738093,0.0739729
0.0641639,0.0799745
0.0633775,0.0652236
0.072433,0.0824052
0.0710913,0.0638958
0.0695145,0.071709
0.0781032,0.0685211
0.0662401,0.0740387
0.0736656,0.0660705
0.0872116,0.0645774
0.0852526,0.0658742
0.0859436,0.0823717
0.0716609,0.083148
0.0701998,0.0840615
0.086567,0.0763258
0.0746313,0.064907
0.074442,0.0739434
0.0637156,0.0663213
0.0657475,0.0805415
0.0701979,0.0721595
0.064739,0.0678223
0.0664643,0.0800003
0.0780293,0.0758191
0.0631761,0.0708411
0.0707095,0.0629578
0.0823541,0.0823797
0.0822113,0.0723139
0.0683416,0.0864568
0.0761961,0.0659415
0.0689479,0.077268
0.0812957,0.0765079
0.0734431,0.0677904
0.0698677,0.0795234
0.0637859,0.0800393
0.065882,0.0706636
0.0629809,0.0754029
0.0716491,0.0830146
0.07473,0.0709829
0.0839731,0.0800883
0.065555,0.0747926
0.0710782,0.0727999
0.0785873,0.0627352
0.0664307,0.0849069
0.0775043,0.0840419
0.0810697,0.0765667
0.0787437,0.0738724
0.0836204,0.0844119
0.0867477,0.071109
0.0687081,0.0773328
0.0836249,0.0861568
0.0716929,0.084592
0.0691959,0.0627376
0.083415,0.0747164
0.0751433,0.0833856
0.0754756,0.0821023
0.0777693,0.0657936
0.0771173,0.0791683
0.0703145,0.0816278
0.0779744,0.0650656
0.0627011,0.069178
0.0730122,0.0779276
0.0785827,0.0700498
0.0789058,0.0639269
0.0658863,0.0841888
0.0849524,0.0627892
0.0812991,0.0818799
0.0762238,0.0766148
0.0694239,0.0754254
0.0804815,0.0775407
0.0729128,0.0655287
0.0858339,0.080877
0.0735465,0.0760183
0.070357,0.069628
0.0874287,0.083012
0.080171,0.081449
0.069608,0.0757097
0.0766419,0.0800994
0.0859752,0.0658499
0.0723657,0.0780181
0.0768367,0.0730849
0.0683421,0.0873958
0.0873731,0.065995
0.0795446,0.0668167
0.081026,0.0746952
0.0755054,0.0707961
0.0796833,0.0851431
0.0844752,0.0779697
0.0689266,0.0628631
0.0733493,0.0683571
0.0796197,0.0862909
0.0688526,0.0702412
0.0721845,0.0790697
0.0702065,0.0756276
0.0808642,0.0690397
0.0789049,0.0654288
0.0650838,0.0739635
0.0835142,0.0835049
0.0791126,0.0646415
0.0717376,0.0709065
0.0646661,0.0699512
0.0788414,0.0692451
0.0738882,0.0840995
0.0668943,0.0698116
0.067362,0.0740741
0.0729901,0.0822162
0.0836357,0.0804044
0.0667039,0.0861653
0.0664015,0.0782822
0.0658648,0.0717394
0.0756048,0.0748051
0.0683916,0.0650567
0.0764136,0.0839386
0.068504,0.0825491
0.0699361,0.0670403
0.0759641,0.0726994
0.071526,0.0689289
0.0772311,0.0834697
0.0791261,0.0803704
0.0806974,0.0873142
0.0782565,0.0844828
0.0671666,0.0699984
0.0647185,0.084388
0.0729179,0.0793798
0.0765347,0.0648599
0.0660695,0.0842637
0.0813517,0.0636931
0.0866652,0.0665312
0.0786316,0.0778219
0.0754819,0.0796258
